user_id,segment,strategy,n_sent,n_opens,n_clicks,journey_length,avg_time_between_events_hours,recency_days,dominant_channel,first_channel,last_channel,converted,dropped_off
U00320,loyal_customer,trigger,3,1,0,4,82.6715,3.3802,email,social,email,0,1
U00321,low_engagement,trigger,3,1,1,5,47.7634,6.9575,social,social,social,0,1
U00322,new_cold_customer,fixed,5,3,2,10,28.1705,3.6632,email,email,social,0,1
U00323,new_cold_customer,trigger,4,1,1,6,34.1875,4.5576,social,social,social,0,1
U00324,low_engagement,fixed,2,0,0,2,65.345,3.9964,email,email,ad,0,0
U00325,new_cold_customer,fixed,3,1,0,4,47.5564,7.0173,social,social,social,0,1
U00326,new_cold_customer,hybrid,5,2,1,9,22.7529,3.2454,social,social,social,1,0
U00327,high_intent,fixed,6,4,1,11,27.8288,1.9878,email,email,email,0,1
U00328,loyal_customer,hybrid,3,1,0,4,35.7384,6.408,social,ad,social,0,1
U00329,low_engagement,trigger,3,1,0,4,94.4281,2.2542,social,social,email,0,1
U00330,loyal_customer,fixed,2,1,0,3,38.647,3.3011,social,email,social,0,1
U00331,loyal_customer,hybrid,4,1,0,5,30.433,9.1021,social,social,social,0,1
U00332,new_cold_customer,trigger,5,3,0,8,33.6314,2.6326,social,ad,social,0,1
U00333,high_intent,trigger,3,3,0,6,34.0815,2.8361,social,social,email,0,1
U00334,low_engagement,fixed,4,3,1,8,33.4446,2.5114,social,email,social,0,1
U00335,low_engagement,hybrid,1,0,0,1,0.0,3.2497,email,email,email,0,0
U00336,low_engagement,hybrid,4,0,0,4,99.9727,1.0454,email,offer,email,0,0
U00337,new_cold_customer,fixed,4,1,0,5,62.1407,2.4606,social,social,social,0,1
U00338,loyal_customer,fixed,2,2,0,4,1.6433,1.4389,social,social,email,0,1
U00339,new_cold_customer,trigger,2,0,0,2,62.6722,11.6444,email,email,social,0,0
U00340,low_engagement,trigger,4,2,0,6,35.232,2.7381,social,social,email,0,1
U00341,high_intent,hybrid,6,3,0,9,29.6438,3.5201,social,social,ad,0,1
U00342,low_engagement,fixed,3,0,0,3,45.3889,3.8868,social,social,ad,0,0
U00343,new_cold_customer,hybrid,4,3,1,8,26.0956,3.9144,social,ad,social,0,1
U00344,price_sensitive,fixed,3,0,0,3,35.2,1.0719,email,email,email,0,0
U00345,new_cold_customer,trigger,2,2,2,6,4.1266,4.7179,social,social,social,0,1
U00346,new_cold_customer,trigger,4,2,1,7,30.0213,5.025,social,ad,social,0,1
U00347,new_cold_customer,hybrid,4,2,1,7,43.6603,3.2291,social,social,social,0,1
U00348,new_cold_customer,fixed,4,3,1,8,27.6431,2.8367,social,social,social,0,1
U00349,low_engagement,fixed,3,1,1,5,37.1494,3.2956,ad,social,email,0,1
U00350,new_cold_customer,trigger,4,1,0,5,50.0206,6.0251,social,email,email,0,1
U00351,loyal_customer,trigger,4,2,0,6,63.7462,1.0642,email,email,email,0,1
U00352,price_sensitive,trigger,2,0,0,2,92.5856,1.5127,social,social,social,0,0
U00353,high_intent,hybrid,3,1,1,5,37.8265,7.0315,social,email,social,0,1
U00354,new_cold_customer,fixed,5,2,1,8,11.2861,1.2943,social,ad,social,0,1
U00355,new_cold_customer,fixed,2,1,0,3,4.6121,8.6535,social,email,social,0,1
U00356,new_cold_customer,fixed,3,0,0,3,70.0926,3.1131,email,ad,email,0,0
U00357,new_cold_customer,trigger,4,3,1,8,30.9038,2.8196,social,ad,email,0,1
U00358,new_cold_customer,fixed,4,3,1,8,23.4112,4.7906,social,email,social,0,1
U00359,low_engagement,hybrid,4,2,0,6,57.1551,1.2831,social,email,social,0,1
U00360,new_cold_customer,fixed,2,1,0,3,40.2463,11.5702,social,social,social,0,1
U00361,new_cold_customer,hybrid,3,0,0,3,43.9916,8.7695,social,social,email,0,0
U00362,loyal_customer,hybrid,3,0,0,3,23.4334,9.0847,offer,offer,email,0,0
U00363,high_intent,trigger,7,5,0,12,19.405,1.2662,ad,ad,ad,0,1
U00364,new_cold_customer,trigger,5,3,0,8,19.7582,7.1769,social,social,social,0,1
U00365,new_cold_customer,trigger,5,3,3,11,13.3163,7.8635,social,social,social,0,1
U00366,price_sensitive,trigger,1,0,0,1,0.0,3.3346,email,email,email,0,0
U00367,high_intent,hybrid,5,4,0,9,32.5154,2.6112,social,offer,social,0,1
U00368,loyal_customer,fixed,3,0,0,3,50.8883,9.5463,social,social,social,0,0
U00369,high_intent,hybrid,7,5,2,14,21.542,1.4879,social,social,social,0,1
U00370,new_cold_customer,hybrid,4,2,1,7,39.6361,1.5934,social,social,social,0,1
U00371,price_sensitive,hybrid,2,0,0,2,65.1706,5.3567,social,social,social,0,0
U00372,low_engagement,fixed,2,1,0,3,6.0328,7.8884,social,social,social,0,1
U00373,new_cold_customer,trigger,5,3,1,9,38.7124,1.3733,social,social,social,0,1
U00374,new_cold_customer,fixed,3,3,0,6,42.8525,3.8952,social,social,social,0,1
U00375,new_cold_customer,fixed,4,2,1,7,28.7158,1.745,social,social,social,0,1
U00376,new_cold_customer,trigger,4,1,1,6,54.2687,2.1667,social,social,social,0,1
U00377,loyal_customer,fixed,4,0,0,4,44.0995,5.6578,social,social,social,0,0
U00378,high_intent,fixed,8,3,1,12,28.9064,1.1152,social,social,social,0,1
U00379,high_intent,fixed,7,5,4,19,16.8384,1.8009,social,social,social,1,0
U00380,new_cold_customer,trigger,2,2,0,4,16.7372,2.5077,social,social,social,0,1
U00381,loyal_customer,fixed,4,3,0,7,43.957,2.9111,social,email,email,0,1
U00382,loyal_customer,hybrid,3,0,0,3,18.9346,5.9674,social,social,social,0,0
U00383,new_cold_customer,trigger,4,3,2,10,35.9611,1.4656,social,social,social,1,0
U00384,new_cold_customer,hybrid,2,0,0,2,33.0906,13.4797,social,social,ad,0,0
U00385,new_cold_customer,trigger,2,2,0,4,67.9574,3.0769,social,social,social,0,1
U00386,loyal_customer,trigger,3,3,2,8,30.6952,5.2007,social,social,social,0,1
U00387,loyal_customer,fixed,3,1,0,4,99.7848,2.167,social,social,social,0,1
U00388,loyal_customer,trigger,4,2,1,7,41.8738,2.6305,social,social,email,0,1
U00389,new_cold_customer,trigger,3,1,1,5,24.6897,2.572,social,social,social,0,1
U00390,high_intent,trigger,3,2,0,5,50.2848,4.8949,social,social,social,0,1
U00391,loyal_customer,fixed,3,2,0,5,58.9365,3.0111,social,social,social,0,1
U00392,new_cold_customer,trigger,2,0,0,2,80.8279,11.1481,social,social,social,0,0
U00393,loyal_customer,fixed,3,3,1,8,46.1884,1.3219,social,social,social,1,0
U00394,new_cold_customer,fixed,2,1,1,4,52.8237,2.2603,social,email,social,0,1
U00395,high_intent,hybrid,7,6,1,14,13.3061,3.351,social,social,social,0,1
U00396,low_engagement,hybrid,4,1,0,5,42.4949,5.7041,social,social,social,0,1
U00397,new_cold_customer,trigger,2,0,0,2,148.4871,6.1214,social,social,social,0,0
U00398,new_cold_customer,trigger,3,2,1,6,56.8691,2.9426,social,social,social,0,1
U00399,high_intent,hybrid,6,5,4,17,19.1275,1.1316,social,social,social,1,0
U00400,low_engagement,trigger,1,1,0,2,0.0,11.8299,ad,ad,ad,0,1
U00401,new_cold_customer,fixed,3,2,1,6,27.1522,3.7744,social,social,social,0,1
U00402,new_cold_customer,fixed,5,1,0,6,62.7397,1.7353,social,social,social,0,1
U00403,high_intent,trigger,8,5,2,16,11.4399,3.926,email,email,social,1,0
U00404,new_cold_customer,trigger,3,2,1,6,17.5949,7.2994,social,ad,social,0,1
U00405,low_engagement,hybrid,3,0,0,3,118.0133,1.6829,ad,ad,social,0,0
U00406,new_cold_customer,hybrid,5,0,0,5,52.4174,6.1912,social,social,social,0,0
U00407,low_engagement,hybrid,2,1,0,3,59.9943,3.638,email,email,offer,0,1
U00408,new_cold_customer,hybrid,4,3,1,8,46.0693,1.186,social,social,ad,0,1
U00409,new_cold_customer,hybrid,3,1,0,4,29.8381,2.0277,social,social,social,0,1
U00410,new_cold_customer,trigger,5,1,0,6,49.168,3.0057,social,social,email,0,1
U00411,low_engagement,fixed,2,0,0,2,294.97,1.0915,social,social,social,0,0
U00412,new_cold_customer,trigger,4,4,1,9,23.7118,4.5604,social,social,social,0,1
U00413,new_cold_customer,trigger,5,1,1,7,45.3928,1.5891,social,social,social,0,1
U00414,new_cold_customer,trigger,5,1,0,6,35.96,5.6817,ad,ad,social,0,1
U00415,loyal_customer,trigger,6,2,0,8,21.1574,1.0103,social,social,social,0,1
U00416,low_engagement,fixed,2,1,0,3,8.5222,1.3771,social,social,social,0,1
U00417,new_cold_customer,fixed,2,0,0,2,166.6166,5.7762,social,social,social,0,0
U00418,new_cold_customer,hybrid,3,1,1,5,29.2862,5.3042,social,email,social,0,1
U00419,loyal_customer,trigger,5,2,1,8,35.8561,3.5863,email,email,social,0,1
U00420,low_engagement,trigger,4,1,0,5,46.7547,3.149,social,social,social,0,1
U00421,loyal_customer,trigger,4,2,0,6,57.737,2.2874,social,offer,social,0,1
U00422,high_intent,fixed,8,7,3,19,12.5248,4.4042,email,email,email,1,0
U00423,low_engagement,trigger,1,0,0,1,0.0,10.6405,email,email,email,0,0
U00424,low_engagement,fixed,1,0,0,1,0.0,14.484,social,social,social,0,0
U00425,new_cold_customer,hybrid,2,1,0,3,25.5301,8.9974,social,social,social,0,1
U00426,loyal_customer,trigger,2,2,0,4,39.7712,2.3731,offer,offer,social,0,1
U00427,new_cold_customer,fixed,2,0,0,2,40.5863,12.7929,social,social,social,0,0
U00428,new_cold_customer,fixed,3,1,0,4,46.8211,2.4404,social,social,email,0,1
U00429,low_engagement,hybrid,3,1,0,4,52.5443,7.3229,social,social,ad,0,1
U00430,low_engagement,fixed,2,0,0,2,12.2897,11.3486,email,email,social,0,0
U00431,new_cold_customer,hybrid,2,0,0,2,77.9481,4.2292,social,social,ad,0,0
U00432,low_engagement,trigger,3,1,1,5,56.2657,4.2901,social,social,social,0,1
U00433,new_cold_customer,trigger,2,0,0,2,188.8405,4.5175,social,social,social,0,0
U00434,loyal_customer,hybrid,5,3,1,9,17.8284,8.9219,social,social,email,0,1
U00435,price_sensitive,trigger,1,0,0,1,0.0,4.7637,ad,ad,ad,0,0
U00436,low_engagement,trigger,3,1,0,4,106.3218,1.661,social,social,social,0,1
U00437,low_engagement,trigger,1,0,0,1,0.0,11.1558,social,social,social,0,0
U00438,high_intent,trigger,4,3,1,9,32.3763,3.9342,social,email,social,1,0
U00439,new_cold_customer,trigger,5,2,2,10,16.1251,1.4976,social,social,social,1,0
U00440,loyal_customer,hybrid,5,3,1,9,14.5209,9.5221,social,social,offer,0,1
U00441,loyal_customer,fixed,3,2,0,5,58.6631,2.1265,social,email,social,0,1
U00442,new_cold_customer,trigger,2,2,2,6,21.9435,1.3266,social,social,email,0,1
U00443,new_cold_customer,hybrid,5,0,0,5,54.1741,3.9309,social,social,social,0,0
U00444,low_engagement,hybrid,1,0,0,1,0.0,7.8233,social,social,social,0,0
U00445,loyal_customer,fixed,6,2,1,9,24.1047,2.4481,social,social,social,0,1
U00446,high_intent,trigger,5,3,2,12,28.916,1.7107,email,email,social,1,0
U00447,loyal_customer,fixed,2,1,0,3,21.5588,7.2855,ad,social,ad,0,1
U00448,low_engagement,trigger,3,0,0,3,137.4336,1.113,social,social,social,0,0
U00449,low_engagement,hybrid,3,2,0,5,68.0903,3.3183,social,social,social,0,1
U00450,high_intent,fixed,4,4,3,12,14.7306,6.0078,social,social,social,1,0
U00451,new_cold_customer,trigger,4,2,1,7,41.3694,3.0074,social,social,ad,0,1
U00452,low_engagement,hybrid,3,1,0,4,27.4768,3.9851,social,social,social,0,1
U00453,new_cold_customer,fixed,5,1,1,7,38.492,1.811,social,social,social,0,1
U00454,new_cold_customer,hybrid,2,0,0,2,70.6469,7.9312,social,social,social,0,0
U00455,new_cold_customer,hybrid,5,2,0,7,31.275,4.7053,social,social,ad,0,1
U00456,loyal_customer,fixed,6,2,0,8,31.4122,1.3807,email,ad,social,0,1
U00457,new_cold_customer,hybrid,4,2,0,6,35.6162,6.6018,social,social,ad,0,1
U00458,loyal_customer,trigger,6,4,1,11,24.4959,4.5512,email,social,email,0,1
U00459,high_intent,fixed,3,1,1,5,42.5202,5.8176,social,social,social,0,1
U00460,new_cold_customer,trigger,5,1,0,6,56.7014,1.2134,social,social,email,0,1
U00461,new_cold_customer,fixed,5,1,0,6,46.2404,5.3,social,email,social,0,1
U00462,low_engagement,fixed,2,0,0,2,13.8915,5.8259,social,social,email,0,0
U00463,new_cold_customer,fixed,5,1,0,6,53.7037,1.8249,social,ad,email,0,1
U00464,high_intent,trigger,7,5,2,15,18.5003,1.3803,social,social,email,1,0
U00465,loyal_customer,hybrid,3,2,1,6,24.1358,9.9401,social,social,social,0,1
U00466,low_engagement,hybrid,2,1,0,3,0.0992,6.7156,social,social,social,0,1
U00467,new_cold_customer,hybrid,5,0,0,5,63.9085,1.9638,social,social,social,0,0
U00468,new_cold_customer,hybrid,4,1,0,5,43.9234,4.4168,social,social,social,0,1
U00469,new_cold_customer,fixed,5,4,0,9,38.3107,1.153,social,social,social,0,1
U00470,new_cold_customer,fixed,3,2,1,6,47.0126,4.8399,social,social,social,0,1
U00471,low_engagement,trigger,3,1,0,4,39.1028,4.8443,social,social,email,0,1
U00472,loyal_customer,hybrid,2,1,1,5,47.5315,3.4603,social,ad,social,1,0
U00473,new_cold_customer,trigger,5,2,1,8,35.2145,3.431,social,social,social,0,1
U00474,loyal_customer,hybrid,6,2,0,8,42.68,1.4945,social,social,email,0,1
U00475,high_intent,trigger,4,3,1,9,17.7256,6.2536,email,email,social,1,0
U00476,new_cold_customer,fixed,4,2,0,6,33.6932,3.6324,social,social,social,0,1
U00477,loyal_customer,hybrid,6,3,0,9,36.3826,2.0445,social,social,email,0,1
U00478,low_engagement,trigger,1,0,0,1,0.0,3.4148,social,social,social,0,0
U00479,price_sensitive,hybrid,1,0,0,1,0.0,12.2755,social,social,social,0,0
U00480,new_cold_customer,hybrid,4,4,2,10,17.9433,4.5345,social,social,social,0,1
U00481,low_engagement,hybrid,3,1,0,4,38.3139,10.177,social,social,social,0,1
U00482,price_sensitive,hybrid,1,0,0,1,0.0,14.5647,email,email,email,0,0
U00483,high_intent,hybrid,4,3,1,8,24.3658,7.3817,social,email,email,0,1
U00484,high_intent,fixed,3,2,1,6,38.2918,4.7307,social,social,social,0,1
U00485,high_intent,fixed,5,2,2,10,29.1207,2.4624,social,email,social,1,0
U00486,high_intent,trigger,5,3,0,8,21.9855,7.071,social,social,social,0,1
U00487,low_engagement,fixed,2,1,0,3,41.3344,3.3198,social,social,social,0,1
U00488,loyal_customer,hybrid,2,1,1,5,28.778,6.0823,social,email,social,1,0
U00489,high_intent,trigger,6,3,2,12,22.3807,1.4663,social,social,social,1,0
U00490,new_cold_customer,hybrid,5,1,0,6,60.1546,1.3626,social,social,social,0,1
U00491,low_engagement,trigger,4,1,0,5,65.2102,3.7738,social,social,social,0,1
U00492,price_sensitive,fixed,1,0,0,1,0.0,5.0772,email,email,email,0,0
U00493,high_intent,trigger,7,6,1,14,23.4744,2.1994,social,email,social,0,1
U00494,high_intent,hybrid,8,6,2,16,20.0314,1.9481,email,social,email,0,1
U00495,low_engagement,hybrid,3,2,0,5,26.5264,1.7882,social,social,social,0,1
U00496,low_engagement,trigger,2,1,0,3,81.7313,3.1221,social,email,social,0,1
U00497,low_engagement,fixed,1,0,0,1,0.0,4.1804,social,social,social,0,0
U00498,low_engagement,trigger,4,3,1,8,44.9904,1.1695,social,ad,social,0,1
U00499,price_sensitive,trigger,2,0,0,2,162.427,5.4864,email,email,email,0,0
U00500,low_engagement,trigger,2,0,0,2,177.8415,6.0805,social,social,ad,0,0
U00501,price_sensitive,fixed,1,0,0,1,0.0,10.5285,email,email,email,0,0
U00502,new_cold_customer,trigger,2,1,1,4,70.1625,1.7172,social,social,social,0,1
U00503,low_engagement,fixed,3,1,0,4,79.9127,1.1102,ad,email,ad,0,1
U00504,new_cold_customer,fixed,3,2,2,7,5.8891,4.1159,social,social,social,0,1
U00505,low_engagement,fixed,3,2,0,5,65.6203,3.9032,ad,ad,social,0,1
U00506,new_cold_customer,fixed,4,1,0,5,55.0809,3.9822,social,social,social,0,1
U00507,price_sensitive,hybrid,1,0,0,1,0.0,9.971,email,email,email,0,0
U00508,low_engagement,trigger,3,1,0,4,54.7867,4.3153,social,ad,social,0,1
U00509,loyal_customer,hybrid,4,4,1,9,15.3228,4.0976,social,social,email,0,1
U00510,price_sensitive,trigger,2,1,0,3,145.4204,1.441,social,social,social,0,1
U00511,new_cold_customer,trigger,2,0,0,2,269.1948,1.5841,social,social,social,0,0
U00512,new_cold_customer,hybrid,5,1,1,7,29.3592,3.029,social,social,social,0,1
U00513,low_engagement,hybrid,4,0,0,4,71.1878,1.7162,social,social,social,0,0
U00514,new_cold_customer,hybrid,2,1,0,3,78.1914,7.2213,social,ad,social,0,1
U00515,new_cold_customer,fixed,2,0,0,2,151.7763,6.6129,social,social,social,0,0
U00516,price_sensitive,trigger,1,0,0,1,0.0,13.1044,social,social,social,0,0
U00517,high_intent,hybrid,3,3,1,8,2.224,11.455,ad,ad,social,1,0
U00518,new_cold_customer,hybrid,3,1,1,5,48.3314,2.6847,social,social,social,0,1
U00519,loyal_customer,fixed,2,2,2,7,4.3233,4.0297,email,social,email,1,0
U00520,high_intent,hybrid,7,4,3,15,17.1124,1.733,social,social,email,1,0
U00521,new_cold_customer,fixed,3,0,0,3,133.6076,1.9294,social,social,social,0,0
U00522,new_cold_customer,fixed,2,0,0,2,215.0728,1.4235,social,social,ad,0,0
U00523,new_cold_customer,trigger,4,2,1,8,25.869,5.1111,social,social,social,1,0
U00524,low_engagement,trigger,2,0,0,2,77.1763,3.4279,social,social,ad,0,0
U00525,high_intent,fixed,6,3,1,10,29.5701,1.9325,social,social,email,0,1
U00526,low_engagement,hybrid,4,1,1,6,46.3364,1.1003,social,social,social,0,1
U00527,new_cold_customer,hybrid,5,1,1,7,28.9108,7.1506,social,social,social,0,1
U00528,new_cold_customer,hybrid,5,2,0,7,40.4107,2.1662,social,social,social,0,1
U00529,new_cold_customer,fixed,5,1,0,6,53.4515,3.5204,social,social,social,0,1
U00530,loyal_customer,hybrid,3,0,0,3,72.1803,3.6435,social,social,ad,0,0
U00531,loyal_customer,hybrid,3,2,0,5,29.4689,1.5597,social,social,social,0,1
U00532,low_engagement,trigger,1,1,1,3,0.0,5.2638,social,social,social,0,1
U00533,price_sensitive,fixed,1,0,0,1,0.0,5.5382,email,email,email,0,0
U00534,low_engagement,trigger,1,0,0,1,0.0,10.1618,social,social,social,0,0
U00535,low_engagement,hybrid,1,0,0,1,0.0,8.5382,email,email,email,0,0
U00536,new_cold_customer,hybrid,2,2,0,4,9.7528,6.9037,ad,ad,social,0,1
U00537,new_cold_customer,fixed,4,0,0,4,57.1147,1.0344,social,social,email,0,0
U00538,loyal_customer,trigger,2,1,1,4,29.3087,7.7175,social,social,email,0,1
U00539,low_engagement,trigger,2,0,0,2,273.5234,3.1944,social,social,social,0,0
U00540,new_cold_customer,fixed,2,2,0,4,26.5933,1.2604,social,social,social,0,1
U00541,loyal_customer,fixed,2,1,1,4,19.2111,1.0378,social,social,social,0,1
U00542,high_intent,fixed,4,3,0,7,33.6204,1.5457,email,email,email,0,1
U00543,new_cold_customer,trigger,3,0,0,3,85.3542,2.3998,social,social,social,0,0
U00544,high_intent,hybrid,4,2,1,8,41.1428,2.0986,social,social,email,1,0
U00545,low_engagement,trigger,4,1,0,5,66.0795,2.8733,email,email,email,0,1
U00546,high_intent,hybrid,6,4,3,14,12.1662,6.0059,social,social,social,1,0
U00547,low_engagement,trigger,2,1,0,3,44.7745,6.9001,email,email,email,0,1
U00548,high_intent,hybrid,7,4,2,14,17.3803,1.2374,social,social,social,1,0
U00549,low_engagement,trigger,1,0,0,1,0.0,8.1226,social,social,social,0,0
U00550,low_engagement,hybrid,2,1,0,3,38.1017,11.6439,social,social,social,0,1
U00551,low_engagement,hybrid,4,3,0,7,6.8342,4.0206,social,social,social,0,1
U00552,low_engagement,hybrid,3,2,0,5,79.0915,1.3381,social,social,social,0,1
U00553,low_engagement,hybrid,3,0,0,3,79.795,4.4385,social,social,social,0,0
U00554,low_engagement,fixed,2,1,1,4,77.4573,1.8094,social,social,social,0,1
U00555,low_engagement,hybrid,2,1,0,3,143.1339,2.7186,social,social,email,0,1
U00556,new_cold_customer,hybrid,5,1,0,6,64.2195,1.3497,social,social,social,0,1
U00557,low_engagement,hybrid,1,1,1,4,0.0,2.6126,ad,ad,ad,1,0
U00558,price_sensitive,fixed,2,0,0,2,1.8088,6.0886,email,email,ad,0,0
U00559,new_cold_customer,trigger,4,1,0,5,53.0457,3.6965,social,social,ad,0,1
U00560,low_engagement,fixed,3,2,0,5,31.6446,6.0534,social,social,social,0,1
U00561,price_sensitive,trigger,3,1,1,5,27.1099,6.6311,ad,ad,ad,0,1
U00562,loyal_customer,trigger,4,1,0,5,51.8852,5.5497,ad,ad,social,0,1
U00563,new_cold_customer,hybrid,4,2,0,6,43.6525,5.0163,social,social,social,0,1
U00564,loyal_customer,trigger,3,2,1,6,36.6752,4.8202,social,social,email,0,1
U00565,loyal_customer,trigger,4,1,0,5,35.9195,8.871,email,email,email,0,1
U00566,loyal_customer,hybrid,5,2,0,7,34.7449,5.9727,social,social,email,0,1
U00567,new_cold_customer,hybrid,5,1,0,6,59.3427,1.9636,social,ad,social,0,1
U00568,low_engagement,trigger,3,2,1,7,16.6068,5.1923,social,social,offer,1,0
U00569,new_cold_customer,hybrid,2,1,1,5,41.3002,7.304,social,social,ad,1,0
U00570,new_cold_customer,fixed,3,0,0,3,28.3884,2.062,social,social,ad,0,0
U00571,new_cold_customer,fixed,2,1,0,3,140.8254,3.1532,social,social,social,0,1
U00572,high_intent,fixed,4,2,2,8,30.7891,1.8417,social,social,social,0,1
U00573,loyal_customer,hybrid,3,1,1,5,69.1684,1.6065,email,social,email,0,1
U00574,new_cold_customer,hybrid,5,2,1,8,21.2813,5.2918,social,email,social,0,1
U00575,loyal_customer,fixed,3,2,1,6,46.1398,2.3588,offer,offer,offer,0,1
U00576,loyal_customer,hybrid,3,2,1,6,54.5563,2.841,social,social,ad,0,1
U00577,high_intent,hybrid,4,2,1,7,29.4664,2.2313,social,email,ad,0,1
U00578,price_sensitive,trigger,3,2,1,6,30.5665,6.0478,social,social,email,0,1
U00579,loyal_customer,trigger,3,2,0,5,29.1873,7.9915,email,email,offer,0,1
U00580,loyal_customer,fixed,5,2,1,8,32.9602,2.9326,email,email,email,0,1
U00581,loyal_customer,hybrid,3,1,0,4,57.1694,5.0244,social,social,social,0,1
U00582,high_intent,fixed,8,4,3,16,17.5465,2.5219,email,email,email,1,0
U00583,new_cold_customer,hybrid,3,1,0,4,36.7201,3.5994,social,social,ad,0,1
U00584,new_cold_customer,fixed,2,1,0,3,74.0415,6.3147,social,ad,social,0,1
U00585,new_cold_customer,hybrid,3,0,0,3,123.5088,3.2336,social,social,social,0,0
U00586,new_cold_customer,trigger,3,2,0,5,19.2784,9.8268,social,ad,social,0,1
U00587,new_cold_customer,trigger,3,2,0,5,67.0551,1.2891,social,social,email,0,1
U00588,new_cold_customer,fixed,5,1,0,6,58.2777,1.0499,social,social,social,0,1
U00589,new_cold_customer,trigger,3,1,1,5,27.4316,5.7781,social,social,social,0,1
