user_id,segment,confidence
U00937,new_cold_customer,0.61
U00938,new_cold_customer,0.64
U00939,low_engagement,0.77
U00940,new_cold_customer,0.7
U00941,new_cold_customer,0.67
U00942,loyal_customer,0.9
U00943,low_engagement,0.74
U00944,loyal_customer,0.87
U00945,new_cold_customer,0.7
U00946,new_cold_customer,0.61
U00947,low_engagement,0.68
U00948,loyal_customer,0.9
U00949,new_cold_customer,0.7
U00950,price_sensitive,0.79
U00951,loyal_customer,0.84
U00952,high_intent,0.94
U00953,new_cold_customer,0.64
U00954,loyal_customer,0.9
U00955,new_cold_customer,0.61
U00956,loyal_customer,0.84
U00957,low_engagement,0.77
U00958,low_engagement,0.74
U00959,loyal_customer,0.87
U00960,new_cold_customer,0.64
U00961,new_cold_customer,0.67
U00962,low_engagement,0.77
U00963,high_intent,0.99
U00964,low_engagement,0.71
U00965,loyal_customer,0.81
U00966,new_cold_customer,0.7
U00967,new_cold_customer,0.67
U00968,new_cold_customer,0.7
U00969,low_engagement,0.74
U00970,low_engagement,0.77
U00971,high_intent,0.99
U00972,new_cold_customer,0.64
U00973,low_engagement,0.74
U00974,new_cold_customer,0.67
U00975,new_cold_customer,0.67
U00976,new_cold_customer,0.64
U00977,new_cold_customer,0.67
U00978,low_engagement,0.68
U00979,new_cold_customer,0.67
U00980,new_cold_customer,0.61
U00981,high_intent,0.99
U00982,loyal_customer,0.81
U00983,price_sensitive,0.73
U00984,new_cold_customer,0.61
U00985,low_engagement,0.74
U00986,new_cold_customer,0.67
U00987,new_cold_customer,0.64
U00988,low_engagement,0.74
U00989,low_engagement,0.74
U00990,low_engagement,0.74
U00991,low_engagement,0.68
U00992,low_engagement,0.74
U00993,new_cold_customer,0.61
U00994,high_intent,0.99
U00995,loyal_customer,0.84
U00996,high_intent,0.99
U00997,new_cold_customer,0.61
U00998,new_cold_customer,0.64
U00999,loyal_customer,0.84
U01000,new_cold_customer,0.7
U01001,high_intent,0.94
U01002,new_cold_customer,0.64
U01003,low_engagement,0.71
U01004,high_intent,0.99
U01005,price_sensitive,0.73
U01006,low_engagement,0.77
U01007,price_sensitive,0.76
U01008,new_cold_customer,0.7
U01009,new_cold_customer,0.7
U01010,new_cold_customer,0.67
U01011,high_intent,0.97
U01012,new_cold_customer,0.64
U01013,low_engagement,0.77
U01014,new_cold_customer,0.64
U01015,new_cold_customer,0.64
U01016,new_cold_customer,0.7
U01017,new_cold_customer,0.67
U01018,new_cold_customer,0.64
U01019,low_engagement,0.74
U01020,new_cold_customer,0.7
U01021,new_cold_customer,0.61
U01022,new_cold_customer,0.7
U01023,low_engagement,0.71
U01024,new_cold_customer,0.61
U01025,high_intent,0.99
U01026,new_cold_customer,0.67
U01027,low_engagement,0.68
U01028,low_engagement,0.68
U01029,loyal_customer,0.87
U01030,price_sensitive,0.76
U01031,price_sensitive,0.73
U01032,new_cold_customer,0.67
U01033,new_cold_customer,0.67
U01034,new_cold_customer,0.64
U01035,new_cold_customer,0.7
U01036,new_cold_customer,0.67
U01037,high_intent,0.94
U01038,new_cold_customer,0.61
U01039,low_engagement,0.74
U01040,loyal_customer,0.81
U01041,high_intent,0.99
U01042,low_engagement,0.77
U01043,low_engagement,0.71
U01044,low_engagement,0.71
U01045,new_cold_customer,0.7
U01046,price_sensitive,0.76
U01047,low_engagement,0.74
U01048,new_cold_customer,0.64
U01049,low_engagement,0.74
U01050,high_intent,0.94
U01051,price_sensitive,0.73
U01052,price_sensitive,0.79
U01053,new_cold_customer,0.7
U01054,price_sensitive,0.79
U01055,loyal_customer,0.9
U01056,low_engagement,0.74
U01057,new_cold_customer,0.67
U01058,new_cold_customer,0.64
U01059,loyal_customer,0.84
U01060,loyal_customer,0.9
U01061,new_cold_customer,0.7
U01062,new_cold_customer,0.67
U01063,loyal_customer,0.84
U01064,low_engagement,0.77
U01065,new_cold_customer,0.7
U01066,low_engagement,0.68
U01067,new_cold_customer,0.7
U01068,low_engagement,0.74
U01069,new_cold_customer,0.64
U01070,low_engagement,0.68
U01071,new_cold_customer,0.67
U01072,loyal_customer,0.9
U01073,loyal_customer,0.9
U01074,low_engagement,0.74
U01075,new_cold_customer,0.67
U01076,loyal_customer,0.9
U01077,new_cold_customer,0.64
U01078,price_sensitive,0.76
U01079,low_engagement,0.74
U01080,high_intent,0.94
U01081,loyal_customer,0.84
U01082,low_engagement,0.71
U01083,new_cold_customer,0.67
U01084,loyal_customer,0.9
U01085,loyal_customer,0.9
U01086,low_engagement,0.71
U01087,loyal_customer,0.87
U01088,new_cold_customer,0.67
U01089,loyal_customer,0.84
U01090,new_cold_customer,0.67
U01091,low_engagement,0.74
U01092,low_engagement,0.71
U01093,low_engagement,0.74
U01094,new_cold_customer,0.67
U01095,low_engagement,0.77
U01096,low_engagement,0.68
U01097,high_intent,0.99
U01098,new_cold_customer,0.67
U01099,low_engagement,0.74
U01100,low_engagement,0.74
U01101,loyal_customer,0.84
U01102,low_engagement,0.68
U01103,loyal_customer,0.87
U01104,new_cold_customer,0.61
U01105,price_sensitive,0.79
U01106,low_engagement,0.71
U01107,low_engagement,0.68
U01108,low_engagement,0.71
U01109,low_engagement,0.74
U01110,low_engagement,0.74
U01111,loyal_customer,0.87
U01112,low_engagement,0.74
U01113,low_engagement,0.71
U01114,low_engagement,0.68
U01115,low_engagement,0.74
U01116,new_cold_customer,0.64
U01117,new_cold_customer,0.67
U01118,high_intent,0.99
U01119,new_cold_customer,0.61
U01120,loyal_customer,0.9
U01121,price_sensitive,0.73
U01122,loyal_customer,0.87
U01123,loyal_customer,0.84
U01124,high_intent,0.97
U01125,new_cold_customer,0.61
U01126,price_sensitive,0.73
U01127,new_cold_customer,0.67
U01128,new_cold_customer,0.7
U01129,new_cold_customer,0.64
U01130,loyal_customer,0.84
U01131,loyal_customer,0.87
U01132,new_cold_customer,0.7
U01133,new_cold_customer,0.7
U01134,high_intent,0.94
U01135,high_intent,0.99
U01136,new_cold_customer,0.7
U01137,loyal_customer,0.81
U01138,loyal_customer,0.87
U01139,low_engagement,0.68
U01140,new_cold_customer,0.64
U01141,new_cold_customer,0.7
U01142,low_engagement,0.74
U01143,new_cold_customer,0.67
U01144,new_cold_customer,0.64
U01145,price_sensitive,0.73
U01146,price_sensitive,0.76
U01147,new_cold_customer,0.61
U01148,loyal_customer,0.87
U01149,new_cold_customer,0.7
U01150,new_cold_customer,0.64
U01151,loyal_customer,0.87
U01152,low_engagement,0.68
U01153,high_intent,0.99
U01154,low_engagement,0.77
U01155,low_engagement,0.77
U01156,loyal_customer,0.81
U01157,new_cold_customer,0.61
U01158,new_cold_customer,0.67
U01159,new_cold_customer,0.64
U01160,price_sensitive,0.73
U01161,loyal_customer,0.87
U01162,new_cold_customer,0.64
U01163,new_cold_customer,0.67
U01164,new_cold_customer,0.64
U01165,new_cold_customer,0.7
U01166,new_cold_customer,0.7
U01167,high_intent,0.99
U01168,loyal_customer,0.87
U01169,low_engagement,0.74
U01170,high_intent,0.97
U01171,new_cold_customer,0.61
U01172,high_intent,0.97
U01173,new_cold_customer,0.7
U01174,new_cold_customer,0.64
U01175,loyal_customer,0.84
U01176,new_cold_customer,0.64
U01177,loyal_customer,0.84
U01178,low_engagement,0.68
U01179,low_engagement,0.71
U01180,new_cold_customer,0.67
U01181,loyal_customer,0.9
U01182,high_intent,0.99
U01183,new_cold_customer,0.7
U01184,loyal_customer,0.81
U01185,loyal_customer,0.81
U01186,loyal_customer,0.87
U01187,new_cold_customer,0.61
U01188,low_engagement,0.77
U01189,new_cold_customer,0.64
U01190,low_engagement,0.77
U01191,new_cold_customer,0.61
U01192,loyal_customer,0.9
U01193,low_engagement,0.68
U01194,high_intent,0.94
U01195,loyal_customer,0.9
U01196,loyal_customer,0.87
U01197,low_engagement,0.74
U01198,low_engagement,0.77
U01199,new_cold_customer,0.64
U01200,loyal_customer,0.81
U01201,low_engagement,0.68
U01202,loyal_customer,0.9
U01203,loyal_customer,0.87
U01204,price_sensitive,0.79
U01205,new_cold_customer,0.67
U01206,loyal_customer,0.87
U01207,loyal_customer,0.84
U01208,new_cold_customer,0.7
U01209,new_cold_customer,0.7
U01210,loyal_customer,0.84
U01211,new_cold_customer,0.67
U01212,low_engagement,0.71
U01213,loyal_customer,0.84
U01214,high_intent,0.97
U01215,low_engagement,0.68
U01216,low_engagement,0.68
U01217,loyal_customer,0.87
U01218,new_cold_customer,0.61
U01219,new_cold_customer,0.67
U01220,price_sensitive,0.79
U01221,loyal_customer,0.81
U01222,new_cold_customer,0.61
U01223,price_sensitive,0.73
U01224,new_cold_customer,0.64
U01225,loyal_customer,0.84
U01226,low_engagement,0.77
U01227,high_intent,0.99
U01228,price_sensitive,0.79
U01229,low_engagement,0.71
U01230,low_engagement,0.77
U01231,high_intent,0.99
U01232,new_cold_customer,0.7
U01233,new_cold_customer,0.67
U01234,new_cold_customer,0.67
U01235,new_cold_customer,0.67
U01236,low_engagement,0.77
U01237,new_cold_customer,0.64
U01238,high_intent,0.99
U01239,low_engagement,0.68
U01240,loyal_customer,0.81
U01241,loyal_customer,0.87
U01242,loyal_customer,0.87
U01243,new_cold_customer,0.61
U01244,new_cold_customer,0.67
U01245,high_intent,0.99
U01246,high_intent,0.94
U01247,low_engagement,0.68
U01248,high_intent,0.99
U01249,price_sensitive,0.76
U01250,loyal_customer,0.84
U01251,low_engagement,0.68
U01252,low_engagement,0.68
U01253,loyal_customer,0.9
U01254,new_cold_customer,0.7
U01255,new_cold_customer,0.61
U01256,new_cold_customer,0.7
U01257,new_cold_customer,0.61
U01258,loyal_customer,0.9
U01259,new_cold_customer,0.7
U01260,loyal_customer,0.9
U01261,low_engagement,0.77
U01262,price_sensitive,0.79
U01263,price_sensitive,0.76
U01264,new_cold_customer,0.7
U01265,loyal_customer,0.9
U01266,low_engagement,0.74
U01267,new_cold_customer,0.61
U01268,high_intent,0.99
U01269,loyal_customer,0.9
U01270,new_cold_customer,0.64
U01271,loyal_customer,0.9
U01272,low_engagement,0.68
U01273,low_engagement,0.77
U01274,new_cold_customer,0.61
U01275,high_intent,0.99
U01276,low_engagement,0.74
U01277,new_cold_customer,0.67
U01278,new_cold_customer,0.61
U01279,new_cold_customer,0.7
U01280,new_cold_customer,0.61
U01281,loyal_customer,0.9
U01282,new_cold_customer,0.64
U01283,price_sensitive,0.73
U01284,new_cold_customer,0.67
U01285,low_engagement,0.68
U01286,new_cold_customer,0.7
U01287,low_engagement,0.77
U01288,new_cold_customer,0.7
U01289,loyal_customer,0.9
U01290,low_engagement,0.77
U01291,new_cold_customer,0.7
U01292,new_cold_customer,0.61
U01293,new_cold_customer,0.67
U01294,new_cold_customer,0.61
U01295,new_cold_customer,0.67
U01296,new_cold_customer,0.67
U01297,new_cold_customer,0.64
U01298,low_engagement,0.68
U01299,loyal_customer,0.9
U01300,loyal_customer,0.81
U01301,new_cold_customer,0.7
U01302,high_intent,0.99
U01303,high_intent,0.94
U01304,new_cold_customer,0.61
U01305,new_cold_customer,0.61
U01306,high_intent,0.99
U01307,high_intent,0.99
U01308,loyal_customer,0.81
U01309,loyal_customer,0.87
U01310,low_engagement,0.77
U01311,low_engagement,0.68
U01312,loyal_customer,0.81
U01313,new_cold_customer,0.67
U01314,low_engagement,0.68
U01315,loyal_customer,0.9
U01316,new_cold_customer,0.7
U01317,low_engagement,0.77
U01318,low_engagement,0.68
U01319,new_cold_customer,0.61
U01320,loyal_customer,0.9
U01321,low_engagement,0.74
U01322,loyal_customer,0.84
U01323,high_intent,0.97
U01324,low_engagement,0.71
U01325,new_cold_customer,0.64
U01326,new_cold_customer,0.64
U01327,price_sensitive,0.73
U01328,loyal_customer,0.84
U01329,low_engagement,0.77
U01330,high_intent,0.99
U01331,loyal_customer,0.84
U01332,new_cold_customer,0.64
U01333,new_cold_customer,0.7
U01334,new_cold_customer,0.64
U01335,low_engagement,0.74
U01336,new_cold_customer,0.67
U01337,price_sensitive,0.76
U01338,new_cold_customer,0.67
U01339,low_engagement,0.74
U01340,low_engagement,0.71
U01341,new_cold_customer,0.67
U01342,high_intent,0.94
U01343,new_cold_customer,0.67
U01344,new_cold_customer,0.67
U01345,new_cold_customer,0.64
U01346,low_engagement,0.77
U01347,loyal_customer,0.84
U01348,low_engagement,0.74
U01349,low_engagement,0.77
U01350,new_cold_customer,0.7
U01351,new_cold_customer,0.7
U01352,low_engagement,0.74
U01353,new_cold_customer,0.7
U01354,price_sensitive,0.73
U01355,new_cold_customer,0.67
U01356,low_engagement,0.68
U01357,new_cold_customer,0.7
U01358,new_cold_customer,0.64
U01359,low_engagement,0.74
U01360,loyal_customer,0.87
U01361,high_intent,0.99
U01362,low_engagement,0.74
U01363,new_cold_customer,0.7
U01364,new_cold_customer,0.64
U01365,low_engagement,0.74
U01366,high_intent,0.94
U01367,new_cold_customer,0.61
U01368,low_engagement,0.74
U01369,high_intent,0.99
U01370,new_cold_customer,0.64
U01371,loyal_customer,0.84
U01372,low_engagement,0.77
U01373,low_engagement,0.71
U01374,new_cold_customer,0.67
U01375,new_cold_customer,0.67
U01376,low_engagement,0.74
U01377,loyal_customer,0.9
U01378,low_engagement,0.68
U01379,low_engagement,0.71
U01380,high_intent,0.99
U01381,new_cold_customer,0.67
U01382,high_intent,0.99
U01383,loyal_customer,0.9
U01384,loyal_customer,0.9
U01385,new_cold_customer,0.64
U01386,low_engagement,0.68
U01387,loyal_customer,0.87
U01388,price_sensitive,0.73
U01389,loyal_customer,0.81
U01390,price_sensitive,0.73
U01391,loyal_customer,0.81
U01392,new_cold_customer,0.67
U01393,low_engagement,0.77
U01394,high_intent,0.99
U01395,low_engagement,0.74
U01396,new_cold_customer,0.7
U01397,high_intent,0.99
U01398,low_engagement,0.77
U01399,price_sensitive,0.79
U01400,low_engagement,0.71
U01401,new_cold_customer,0.61
U01402,loyal_customer,0.81
U01403,low_engagement,0.74
U01404,price_sensitive,0.79
U01405,low_engagement,0.68
U01406,high_intent,0.99
U01407,loyal_customer,0.84
U01408,high_intent,0.94
U01409,high_intent,0.94
U01410,new_cold_customer,0.7
U01411,loyal_customer,0.84
U01412,new_cold_customer,0.61
U01413,low_engagement,0.77
U01414,price_sensitive,0.73
U01415,loyal_customer,0.9
U01416,new_cold_customer,0.67
U01417,new_cold_customer,0.7
U01418,high_intent,0.99
U01419,loyal_customer,0.87
U01420,loyal_customer,0.81
U01421,loyal_customer,0.87
U01422,new_cold_customer,0.61
U01423,low_engagement,0.77
U01424,new_cold_customer,0.61
U01425,low_engagement,0.71
U01426,low_engagement,0.74
U01427,high_intent,0.97
U01428,new_cold_customer,0.67
U01429,high_intent,0.99
U01430,low_engagement,0.68
U01431,price_sensitive,0.73
U01432,loyal_customer,0.81
U01433,loyal_customer,0.84
U01434,loyal_customer,0.81
U01435,low_engagement,0.68
U01436,loyal_customer,0.87
U01437,new_cold_customer,0.67
U01438,new_cold_customer,0.61
U01439,new_cold_customer,0.7
U01440,loyal_customer,0.9
U01441,high_intent,0.99
U01442,high_intent,0.97
U01443,new_cold_customer,0.7
U01444,price_sensitive,0.73
U01445,high_intent,0.99
U01446,new_cold_customer,0.67
U01447,new_cold_customer,0.61
U01448,high_intent,0.99
U01449,new_cold_customer,0.61
U01450,high_intent,0.97
U01451,new_cold_customer,0.7
U01452,low_engagement,0.74
U01453,new_cold_customer,0.64
U01454,new_cold_customer,0.61
U01455,loyal_customer,0.9
U01456,new_cold_customer,0.64
U01457,loyal_customer,0.81
U01458,price_sensitive,0.73
U01459,loyal_customer,0.84
U01460,new_cold_customer,0.7
U01461,low_engagement,0.71
U01462,low_engagement,0.77
U01463,new_cold_customer,0.61
U01464,low_engagement,0.74
U01465,high_intent,0.99
U01466,loyal_customer,0.87
U01467,new_cold_customer,0.7
U01468,new_cold_customer,0.64
U01469,high_intent,0.99
U01470,low_engagement,0.68
U01471,low_engagement,0.74
U01472,price_sensitive,0.79
U01473,loyal_customer,0.81
U01474,loyal_customer,0.87
U01475,new_cold_customer,0.61
U01476,new_cold_customer,0.67
U01477,price_sensitive,0.79
U01478,low_engagement,0.71
U01479,price_sensitive,0.73
U01480,low_engagement,0.71
U01481,price_sensitive,0.76
U01482,high_intent,0.99
U01483,new_cold_customer,0.61
U01484,new_cold_customer,0.67
U01485,new_cold_customer,0.7
U01486,new_cold_customer,0.61
U01487,low_engagement,0.71
U01488,low_engagement,0.71
U01489,new_cold_customer,0.7
U01490,loyal_customer,0.9
U01491,new_cold_customer,0.64
U01492,price_sensitive,0.73
U01493,loyal_customer,0.81
U01494,low_engagement,0.74
U01495,new_cold_customer,0.64
U01496,high_intent,0.99
U01497,loyal_customer,0.9
U01498,high_intent,0.99
U01499,new_cold_customer,0.61
U01500,new_cold_customer,0.67
U01501,new_cold_customer,0.67
U01502,price_sensitive,0.76
U01503,high_intent,0.99
U01504,loyal_customer,0.84
U01505,low_engagement,0.71
U01506,new_cold_customer,0.67
U01507,new_cold_customer,0.61
U01508,new_cold_customer,0.7
U01509,loyal_customer,0.9
U01510,low_engagement,0.68
U01511,low_engagement,0.71
U01512,loyal_customer,0.87
U01513,high_intent,0.97
U01514,new_cold_customer,0.64
U01515,new_cold_customer,0.7
U01516,new_cold_customer,0.61
U01517,new_cold_customer,0.61
U01518,new_cold_customer,0.61
U01519,loyal_customer,0.87
U01520,high_intent,0.99
U01521,low_engagement,0.68
U01522,low_engagement,0.77
U01523,new_cold_customer,0.67
U01524,new_cold_customer,0.64
U01525,low_engagement,0.74
U01526,new_cold_customer,0.61
U01527,high_intent,0.97
U01528,low_engagement,0.71
U01529,low_engagement,0.71
U01530,loyal_customer,0.84
U01531,high_intent,0.99
U01532,loyal_customer,0.9
U01533,low_engagement,0.74
U01534,loyal_customer,0.84
U01535,new_cold_customer,0.61
U01536,new_cold_customer,0.61
U01537,new_cold_customer,0.64
U01538,low_engagement,0.74
U01539,high_intent,0.99
U01540,new_cold_customer,0.7
U01541,loyal_customer,0.87
U01542,loyal_customer,0.87
U01543,new_cold_customer,0.64
U01544,loyal_customer,0.87
U01545,low_engagement,0.77
U01546,loyal_customer,0.84
U01547,low_engagement,0.71
U01548,new_cold_customer,0.67
U01549,new_cold_customer,0.67
U01550,low_engagement,0.77
U01551,price_sensitive,0.76
U01552,high_intent,0.99
U01553,low_engagement,0.71
U01554,loyal_customer,0.87
U01555,new_cold_customer,0.64
U01556,low_engagement,0.74
U01557,new_cold_customer,0.7
U01558,new_cold_customer,0.7
U01559,loyal_customer,0.81
U01560,low_engagement,0.68
U01561,new_cold_customer,0.7
U01562,new_cold_customer,0.7
U01563,low_engagement,0.74
U01564,new_cold_customer,0.64
U01565,loyal_customer,0.81
U01566,new_cold_customer,0.61
U01567,new_cold_customer,0.7
U01568,new_cold_customer,0.61
U01569,new_cold_customer,0.61
U01570,price_sensitive,0.79
U01571,low_engagement,0.68
U01572,new_cold_customer,0.64
U01573,loyal_customer,0.87
U01574,new_cold_customer,0.67
U01575,loyal_customer,0.87
U01576,low_engagement,0.68
U01577,loyal_customer,0.84
U01578,price_sensitive,0.73
U01579,loyal_customer,0.84
U01580,high_intent,0.99
U01581,low_engagement,0.68
U01582,loyal_customer,0.81
U01583,new_cold_customer,0.64
U01584,low_engagement,0.77
U01585,low_engagement,0.74
U01586,high_intent,0.94
U01587,low_engagement,0.77
U01588,loyal_customer,0.84
U01589,loyal_customer,0.9
U01590,low_engagement,0.74
U01591,loyal_customer,0.84
U01592,loyal_customer,0.81
U01593,new_cold_customer,0.7
U01594,low_engagement,0.68
U01595,high_intent,0.94
U01596,new_cold_customer,0.61
U01597,low_engagement,0.74
U01598,new_cold_customer,0.7
U01599,new_cold_customer,0.64
U01600,low_engagement,0.77
U01601,new_cold_customer,0.61
U01602,low_engagement,0.77
U01603,new_cold_customer,0.7
U01604,price_sensitive,0.79
U01605,new_cold_customer,0.61
U01606,low_engagement,0.77
U01607,low_engagement,0.77
U01608,loyal_customer,0.9
U01609,low_engagement,0.77
U01610,high_intent,0.99
U01611,loyal_customer,0.87
U01612,high_intent,0.99
U01613,low_engagement,0.68
U01614,price_sensitive,0.73
U01615,new_cold_customer,0.67
U01616,new_cold_customer,0.67
U01617,new_cold_customer,0.67
U01618,new_cold_customer,0.61
U01619,high_intent,0.99
U01620,low_engagement,0.71
U01621,price_sensitive,0.73
U01622,loyal_customer,0.84
U01623,new_cold_customer,0.67
U01624,new_cold_customer,0.64
U01625,new_cold_customer,0.61
